type,storm,discount,climate,hazard,cost,benefit,ratio,net,ecosystem,net_ecosystem
CCA,200,3,2100,total,1153.096384,1061.411919,0.9204884640,-91.68446461,0,-91.68446461
NBA,20,5,Current,tide,1017.348462,0.00049559,0.0000004871,-1017.347966,42.42704321,-974.9209232
CCA,20,5,Current,tide,1153.096384,0.000616005,0.0000005342,-1153.095768,0,-1153.095768
NBA,20,5,Current,storm,1017.348462,0.096663498,0.0000950151,-1017.251799,42.42704321,-974.8247553
CCA,20,5,Current,storm,1153.096384,0.102617168,0.0000889927,-1152.993767,0,-1152.993767
NBA,20,5,Current,wave,1017.348462,79.51902428,0.0781630162,-937.8294377,42.42704321,-895.4023945
CCA,20,5,Current,wave,1153.096384,87.66415818,0.0760250048,-1065.432226,0,-1065.432226
NBA,20,5,Current,erosion,1017.348462,22.3895355,0.0220077351,-994.9589265,42.42704321,-952.5318833
CCA,20,5,Current,erosion,1153.096384,27.37542574,0.0237407958,-1125.720958,0,-1125.720958
NBA,20,5,Current,total,1017.348462,102.0057189,0.1002662536,-915.3427431,42.42704321,-872.9156999
CCA,20,5,Current,total,1153.096384,115.1428171,0.0998553275,-1037.953567,0,-1037.953567
NBA,20,5,2030,tide,1017.348462,0.038334409,0.0000376807,-1017.310128,42.42704321,-974.8830844
CCA,20,5,2030,tide,1153.096384,0.047648615,0.0000413223,-1153.048735,0,-1153.048735
NBA,20,5,2030,storm,1017.348462,0.96241718,0.0009460054,-1016.386045,42.42704321,-973.9590016
CCA,20,5,2030,storm,1153.096384,3.877822793,0.0033629650,-1149.218561,0,-1149.218561
NBA,20,5,2030,wave,1017.348462,655.1110592,0.6439396959,-362.2374028,42.42704321,-319.8103596
CCA,20,5,2030,wave,1153.096384,702.5583311,0.6092797973,-450.5380529,0,-450.5380529
NBA,20,5,2030,erosion,1017.348462,244.0155082,0.2398544032,-773.3329538,42.42704321,-730.9059106
CCA,20,5,2030,erosion,1153.096384,298.3549357,0.2587424086,-854.7414483,0,-854.7414483
NBA,20,5,2030,total,1017.348462,900.127319,0.8847777852,-117.221143,42.42704321,-74.79409977
CCA,20,5,2030,total,1153.096384,1004.838738,0.8714264932,-148.2576458,0,-148.2576458
NBA,20,5,2060,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,20,5,2060,tide,1153.096384,0.043819988,0.0000380020,-1153.052564,0,-1153.052564
NBA,20,5,2060,storm,1017.348462,0.997456427,0.0009804472,-1016.351006,42.42704321,-973.9239624
CCA,20,5,2060,storm,1153.096384,3.636261164,0.0031534755,-1149.460123,0,-1149.460123
NBA,20,5,2060,wave,1017.348462,697.268783,0.6853785198,-320.079679,42.42704321,-277.6526358
CCA,20,5,2060,wave,1153.096384,750.9526782,0.6512488363,-402.1437058,0,-402.1437058
NBA,20,5,2060,erosion,1017.348462,104.8588028,0.1030706849,-912.4896592,42.42704321,-870.062616
CCA,20,5,2060,erosion,1153.096384,128.2096437,0.1111872741,-1024.88674,0,-1024.88674
NBA,20,5,2060,total,1017.348462,803.1602964,0.7894643049,-214.1881656,42.42704321,-171.7611224
CCA,20,5,2060,total,1153.096384,882.8424031,0.7656275879,-270.2539809,0,-270.2539809
NBA,20,5,2100,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,20,5,2100,tide,1153.096384,66.19046265,0.0574023677,-1086.905921,0,-1086.905921
NBA,20,5,2100,storm,1017.348462,8.478542368,0.0083339610,-1008.86992,42.42704321,-966.4428764
CCA,20,5,2100,storm,1153.096384,30.57764336,0.0265178556,-1122.518741,0,-1122.518741
NBA,20,5,2100,wave,1017.348462,1502.043069,1.4764292912,484.6946066,42.42704321,527.1216498
CCA,20,5,2100,wave,1153.096384,1592.508118,1.3810711233,439.4117343,0,439.4117343
NBA,20,5,2100,erosion,1017.348462,315.1928246,0.3098179595,-702.1556374,42.42704321,-659.7285942
CCA,20,5,2100,erosion,1153.096384,382.5635117,0.3317706282,-770.5328723,0,-770.5328723
NBA,20,5,2100,total,1017.348462,1879.838981,1.8477827915,862.490519,42.42704321,904.9175622
CCA,20,5,2100,total,1153.096384,2071.839736,1.7967619748,918.743352,0,918.743352
NBA,50,5,Current,tide,1017.348462,0.00049559,0.0000004871,-1017.347966,42.42704321,-974.9209232
CCA,50,5,Current,tide,1153.096384,0.000616005,0.0000005342,-1153.095768,0,-1153.095768
NBA,50,5,Current,storm,1017.348462,0.038665399,0.0000380061,-1017.309797,42.42704321,-974.8827534
CCA,50,5,Current,storm,1153.096384,0.041046867,0.0000355971,-1153.055337,0,-1153.055337
NBA,50,5,Current,wave,1017.348462,31.80760971,0.0312652065,-985.5408523,42.42704321,-943.1138091
CCA,50,5,Current,wave,1153.096384,35.06566327,0.0304100019,-1118.030721,0,-1118.030721
NBA,50,5,Current,erosion,1017.348462,22.3895355,0.0220077351,-994.9589265,42.42704321,-952.5318833
CCA,50,5,Current,erosion,1153.096384,27.37542574,0.0237407958,-1125.720958,0,-1125.720958
NBA,50,5,Current,total,1017.348462,54.2363062,0.0533114348,-963.1121558,42.42704321,-920.6851126
CCA,50,5,Current,total,1153.096384,62.48275188,0.0541869290,-1090.613632,0,-1090.613632
NBA,50,5,2030,tide,1017.348462,0.038334409,0.0000376807,-1017.310128,42.42704321,-974.8830844
CCA,50,5,2030,tide,1153.096384,0.047648615,0.0000413223,-1153.048735,0,-1153.048735
NBA,50,5,2030,storm,1017.348462,0.384966872,0.0003784022,-1016.963495,42.42704321,-974.5364519
CCA,50,5,2030,storm,1153.096384,1.551129117,0.0013451860,-1151.545255,0,-1151.545255
NBA,50,5,2030,wave,1017.348462,262.0444237,0.2575758784,-755.3040383,42.42704321,-712.8769951
CCA,50,5,2030,wave,1153.096384,281.0233324,0.2437119189,-872.0730516,0,-872.0730516
NBA,50,5,2030,erosion,1017.348462,244.0155082,0.2398544032,-773.3329538,42.42704321,-730.9059106
CCA,50,5,2030,erosion,1153.096384,298.3549357,0.2587424086,-854.7414483,0,-854.7414483
NBA,50,5,2030,total,1017.348462,506.4832332,0.4978463644,-510.8652288,42.42704321,-468.4381856
CCA,50,5,2030,total,1153.096384,580.9770459,0.5038408358,-572.1193381,0,-572.1193381
NBA,50,5,2060,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,50,5,2060,tide,1153.096384,0.043819988,0.0000380020,-1153.052564,0,-1153.052564
NBA,50,5,2060,storm,1017.348462,0.398982571,0.0003921789,-1016.949479,42.42704321,-974.5224362
CCA,50,5,2060,storm,1153.096384,1.454504466,0.0012613902,-1151.64188,0,-1151.64188
NBA,50,5,2060,wave,1017.348462,278.9075132,0.2741514079,-738.4409488,42.42704321,-696.0139056
CCA,50,5,2060,wave,1153.096384,300.3810713,0.2604995345,-852.7153127,0,-852.7153127
NBA,50,5,2060,erosion,1017.348462,104.8588028,0.1030706849,-912.4896592,42.42704321,-870.062616
CCA,50,5,2060,erosion,1153.096384,128.2096437,0.1111872741,-1024.88674,0,-1024.88674
NBA,50,5,2060,total,1017.348462,384.2005528,0.3776489247,-633.1479092,42.42704321,-590.720866
CCA,50,5,2060,total,1153.096384,430.0890395,0.3729862008,-723.0073445,0,-723.0073445
NBA,50,5,2100,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,50,5,2100,tide,1153.096384,66.19046265,0.0574023677,-1086.905921,0,-1086.905921
NBA,50,5,2100,storm,1017.348462,3.391416947,0.0033335844,-1013.957045,42.42704321,-971.5300018
CCA,50,5,2100,storm,1153.096384,12.23105735,0.0106071422,-1140.865327,0,-1140.865327
NBA,50,5,2100,wave,1017.348462,600.8172274,0.5905717165,-416.5312346,42.42704321,-374.1041913
CCA,50,5,2100,wave,1153.096384,637.0032473,0.5524284493,-516.0931367,0,-516.0931367
NBA,50,5,2100,erosion,1017.348462,315.1928246,0.3098179595,-702.1556374,42.42704321,-659.7285942
CCA,50,5,2100,erosion,1153.096384,382.5635117,0.3317706282,-770.5328723,0,-770.5328723
NBA,50,5,2100,total,1017.348462,973.5260144,0.9569248402,-43.82244755,42.42704321,-1.395404343
CCA,50,5,2100,total,1153.096384,1097.988279,0.9522085875,-55.10810496,0,-55.10810496
NBA,75,5,Current,tide,1017.348462,0.00049559,0.0000004871,-1017.347966,42.42704321,-974.9209232
CCA,75,5,Current,tide,1153.096384,0.000616005,0.0000005342,-1153.095768,0,-1153.095768
NBA,75,5,Current,storm,1017.348462,0.025776933,0.0000253374,-1017.322685,42.42704321,-974.8956419
CCA,75,5,Current,storm,1153.096384,0.027364578,0.0000237314,-1153.069019,0,-1153.069019
NBA,75,5,Current,wave,1017.348462,21.20507314,0.0208434710,-996.1433889,42.42704321,-953.7163457
CCA,75,5,Current,wave,1153.096384,23.37710885,0.0202733346,-1129.719275,0,-1129.719275
NBA,75,5,Current,erosion,1017.348462,22.3895355,0.0220077351,-994.9589265,42.42704321,-952.5318833
CCA,75,5,Current,erosion,1153.096384,27.37542574,0.0237407958,-1125.720958,0,-1125.720958
NBA,75,5,Current,total,1017.348462,43.62088116,0.0428770306,-973.7275808,42.42704321,-931.3005376
CCA,75,5,Current,total,1153.096384,50.78051517,0.0440383960,-1102.315869,0,-1102.315869
NBA,75,5,2030,tide,1017.348462,0.038334409,0.0000376807,-1017.310128,42.42704321,-974.8830844
CCA,75,5,2030,tide,1153.096384,0.047648615,0.0000413223,-1153.048735,0,-1153.048735
NBA,75,5,2030,storm,1017.348462,0.256644581,0.0002522681,-1017.091817,42.42704321,-974.6647742
CCA,75,5,2030,storm,1153.096384,1.034086078,0.0008967907,-1152.062298,0,-1152.062298
NBA,75,5,2030,wave,1017.348462,174.6962825,0.1717172522,-842.6521795,42.42704321,-800.2251363
CCA,75,5,2030,wave,1153.096384,187.3488883,0.1624746126,-965.7474957,0,-965.7474957
NBA,75,5,2030,erosion,1017.348462,244.0155082,0.2398544032,-773.3329538,42.42704321,-730.9059106
CCA,75,5,2030,erosion,1153.096384,298.3549357,0.2587424086,-854.7414483,0,-854.7414483
NBA,75,5,2030,total,1017.348462,419.0067696,0.4118616043,-598.3416924,42.42704321,-555.9146491
CCA,75,5,2030,total,1153.096384,486.7855587,0.4221551341,-666.3108253,0,-666.3108253
NBA,75,5,2060,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,75,5,2060,tide,1153.096384,0.043819988,0.0000380020,-1153.052564,0,-1153.052564
NBA,75,5,2060,storm,1017.348462,0.265988381,0.0002614526,-1017.082474,42.42704321,-974.6554304
CCA,75,5,2060,storm,1153.096384,0.969669644,0.0008409268,-1152.126714,0,-1152.126714
NBA,75,5,2060,wave,1017.348462,185.9383421,0.1827676053,-831.4101199,42.42704321,-788.9830767
CCA,75,5,2060,wave,1153.096384,200.2540475,0.1736663563,-952.8423365,0,-952.8423365
NBA,75,5,2060,erosion,1017.348462,104.8588028,0.1030706849,-912.4896592,42.42704321,-870.062616
CCA,75,5,2060,erosion,1153.096384,128.2096437,0.1111872741,-1024.88674,0,-1024.88674
NBA,75,5,2060,total,1017.348462,291.0983875,0.2861343958,-726.2500745,42.42704321,-683.8230313
CCA,75,5,2060,total,1153.096384,329.4771809,0.2857325593,-823.6192031,0,-823.6192031
NBA,75,5,2100,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,75,5,2100,tide,1153.096384,66.19046265,0.0574023677,-1086.905921,0,-1086.905921
NBA,75,5,2100,storm,1017.348462,2.260944631,0.0022223896,-1015.087517,42.42704321,-972.6604742
CCA,75,5,2100,storm,1153.096384,8.154038231,0.0070714282,-1144.942346,0,-1144.942346
NBA,75,5,2100,wave,1017.348462,400.5448183,0.3937144776,-616.8036437,42.42704321,-574.3766005
CCA,75,5,2100,wave,1153.096384,424.6688315,0.3682856329,-728.4275525,0,-728.4275525
NBA,75,5,2100,erosion,1017.348462,315.1928246,0.3098179595,-702.1556374,42.42704321,-659.7285942
CCA,75,5,2100,erosion,1153.096384,382.5635117,0.3317706282,-770.5328723,0,-770.5328723
NBA,75,5,2100,total,1017.348462,772.123133,0.7589564066,-245.225329,42.42704321,-202.7982858
CCA,75,5,2100,total,1153.096384,881.5768441,0.7645300570,-271.5195399,0,-271.5195399
NBA,100,5,Current,tide,1017.348462,0.00049559,0.0000004871,-1017.347966,42.42704321,-974.9209232
CCA,100,5,Current,tide,1153.096384,0.000616005,0.0000005342,-1153.095768,0,-1153.095768
NBA,100,5,Current,storm,1017.348462,0.0193327,0.0000190030,-1017.329129,42.42704321,-974.9020861
CCA,100,5,Current,storm,1153.096384,0.020523434,0.0000177985,-1153.075861,0,-1153.075861
NBA,100,5,Current,wave,1017.348462,15.90380486,0.0156326032,-1001.444657,42.42704321,-959.0176139
CCA,100,5,Current,wave,1153.096384,17.53283164,0.0152050010,-1135.563552,0,-1135.563552
NBA,100,5,Current,erosion,1017.348462,22.3895355,0.0220077351,-994.9589265,42.42704321,-952.5318833
CCA,100,5,Current,erosion,1153.096384,27.37542574,0.0237407958,-1125.720958,0,-1125.720958
NBA,100,5,Current,total,1017.348462,38.31316864,0.0376598285,-979.0352934,42.42704321,-936.6082501
CCA,100,5,Current,total,1153.096384,44.92939681,0.0389641295,-1108.166987,0,-1108.166987
NBA,100,5,2030,tide,1017.348462,0.038334409,0.0000376807,-1017.310128,42.42704321,-974.8830844
CCA,100,5,2030,tide,1153.096384,0.047648615,0.0000413223,-1153.048735,0,-1153.048735
NBA,100,5,2030,storm,1017.348462,0.192483436,0.0001892011,-1017.155979,42.42704321,-974.7289354
CCA,100,5,2030,storm,1153.096384,0.775564559,0.0006725930,-1152.320819,0,-1152.320819
NBA,100,5,2030,wave,1017.348462,131.0222118,0.1287879392,-886.3262502,42.42704321,-843.8992069
CCA,100,5,2030,wave,1153.096384,140.5116662,0.1218559595,-1012.584718,0,-1012.584718
NBA,100,5,2030,erosion,1017.348462,244.0155082,0.2398544032,-773.3329538,42.42704321,-730.9059106
CCA,100,5,2030,erosion,1153.096384,298.3549357,0.2587424086,-854.7414483,0,-854.7414483
NBA,100,5,2030,total,1017.348462,375.2685379,0.3688692242,-642.0799241,42.42704321,-599.6528809
CCA,100,5,2030,total,1153.096384,439.6898151,0.3813122833,-713.4065689,0,-713.4065689
NBA,100,5,2060,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,100,5,2060,tide,1153.096384,0.043819988,0.0000380020,-1153.052564,0,-1153.052564
NBA,100,5,2060,storm,1017.348462,0.199491285,0.0001960894,-1017.148971,42.42704321,-974.7219275
CCA,100,5,2060,storm,1153.096384,0.727252233,0.0006306951,-1152.369132,0,-1152.369132
NBA,100,5,2060,wave,1017.348462,139.4537566,0.1370757040,-877.8947054,42.42704321,-835.4676622
CCA,100,5,2060,wave,1153.096384,150.1905356,0.1302497673,-1002.905848,0,-1002.905848
NBA,100,5,2060,erosion,1017.348462,104.8588028,0.1030706849,-912.4896592,42.42704321,-870.062616
CCA,100,5,2060,erosion,1153.096384,128.2096437,0.1111872741,-1024.88674,0,-1024.88674
NBA,100,5,2060,total,1017.348462,244.5473049,0.2403771314,-772.8011571,42.42704321,-730.3741139
CCA,100,5,2060,total,1153.096384,279.1712516,0.2421057385,-873.9251324,0,-873.9251324
NBA,100,5,2100,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,100,5,2100,tide,1153.096384,66.19046265,0.0574023677,-1086.905921,0,-1086.905921
NBA,100,5,2100,storm,1017.348462,1.695708474,0.0016667922,-1015.652754,42.42704321,-973.2257103
CCA,100,5,2100,storm,1153.096384,6.115528673,0.0053035711,-1146.980855,0,-1146.980855
NBA,100,5,2100,wave,1017.348462,300.4086137,0.2952858582,-716.9398483,42.42704321,-674.5128051
CCA,100,5,2100,wave,1153.096384,318.5016237,0.2762142247,-834.5947603,0,-834.5947603
NBA,100,5,2100,erosion,1017.348462,315.1928246,0.3098179595,-702.1556374,42.42704321,-659.7285942
CCA,100,5,2100,erosion,1153.096384,382.5635117,0.3317706282,-770.5328723,0,-770.5328723
NBA,100,5,2100,total,1017.348462,671.4216923,0.6599721898,-345.9267697,42.42704321,-303.4997265
CCA,100,5,2100,total,1153.096384,773.3711267,0.6706907917,-379.7252573,0,-379.7252573
NBA,200,5,Current,tide,1017.348462,0.00049559,0.0000004871,-1017.347966,42.42704321,-974.9209232
CCA,200,5,Current,tide,1153.096384,0.000616005,0.0000005342,-1153.095768,0,-1153.095768
NBA,200,5,Current,storm,1017.348462,0.00966635,0.0000095015,-1017.338796,42.42704321,-974.9117524
CCA,200,5,Current,storm,1153.096384,0.010261717,0.0000088993,-1153.086122,0,-1153.086122
NBA,200,5,Current,wave,1017.348462,7.951902428,0.0078163016,-1009.39656,42.42704321,-966.9695164
CCA,200,5,Current,wave,1153.096384,8.766415818,0.0076025005,-1144.329968,0,-1144.329968
NBA,200,5,Current,erosion,1017.348462,22.3895355,0.0220077351,-994.9589265,42.42704321,-952.5318833
CCA,200,5,Current,erosion,1153.096384,27.37542574,0.0237407958,-1125.720958,0,-1125.720958
NBA,200,5,Current,total,1017.348462,30.35159986,0.0298340254,-986.9968621,42.42704321,-944.5698189
CCA,200,5,Current,total,1153.096384,36.15271928,0.0313527297,-1116.943665,0,-1116.943665
NBA,200,5,2030,tide,1017.348462,0.038334409,0.0000376807,-1017.310128,42.42704321,-974.8830844
CCA,200,5,2030,tide,1153.096384,0.047648615,0.0000413223,-1153.048735,0,-1153.048735
NBA,200,5,2030,storm,1017.348462,0.096241718,0.0000946005,-1017.25222,42.42704321,-974.8251771
CCA,200,5,2030,storm,1153.096384,0.387782279,0.0003362965,-1152.708602,0,-1152.708602
NBA,200,5,2030,wave,1017.348462,65.51110592,0.0643939696,-951.8373561,42.42704321,-909.4103129
CCA,200,5,2030,wave,1153.096384,70.25583311,0.0609279797,-1082.840551,0,-1082.840551
NBA,200,5,2030,erosion,1017.348462,244.0155082,0.2398544032,-773.3329538,42.42704321,-730.9059106
CCA,200,5,2030,erosion,1153.096384,298.3549357,0.2587424086,-854.7414483,0,-854.7414483
NBA,200,5,2030,total,1017.348462,309.6611902,0.3043806540,-707.6872718,42.42704321,-665.2602286
CCA,200,5,2030,total,1153.096384,369.0461997,0.3200480071,-784.0501843,0,-784.0501843
NBA,200,5,2060,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,200,5,2060,tide,1153.096384,0.043819988,0.0000380020,-1153.052564,0,-1153.052564
NBA,200,5,2060,storm,1017.348462,0.099745643,0.0000980447,-1017.248716,42.42704321,-974.8216731
CCA,200,5,2060,storm,1153.096384,0.363626116,0.0003153475,-1152.732758,0,-1152.732758
NBA,200,5,2060,wave,1017.348462,69.7268783,0.0685378520,-947.6215837,42.42704321,-905.1945405
CCA,200,5,2060,wave,1153.096384,75.09526782,0.0651248836,-1078.001116,0,-1078.001116
NBA,200,5,2060,erosion,1017.348462,104.8588028,0.1030706849,-912.4896592,42.42704321,-870.062616
CCA,200,5,2060,erosion,1153.096384,128.2096437,0.1111872741,-1024.88674,0,-1024.88674
NBA,200,5,2060,total,1017.348462,174.7206809,0.1717412347,-842.6277811,42.42704321,-800.2007379
CCA,200,5,2060,total,1153.096384,203.7123576,0.1766655073,-949.3840264,0,-949.3840264
NBA,200,5,2100,tide,1017.348462,0.035254191,0.0000346530,-1017.313208,42.42704321,-974.8861646
CCA,200,5,2100,tide,1153.096384,66.19046265,0.0574023677,-1086.905921,0,-1086.905921
NBA,200,5,2100,storm,1017.348462,0.847854237,0.0008333961,-1016.500608,42.42704321,-974.0735646
CCA,200,5,2100,storm,1153.096384,3.057764336,0.0026517856,-1150.03862,0,-1150.03862
NBA,200,5,2100,wave,1017.348462,150.2043069,0.1476429291,-867.1441551,42.42704321,-824.7171119
CCA,200,5,2100,wave,1153.096384,159.2508118,0.1381071123,-993.8455722,0,-993.8455722
NBA,200,5,2100,erosion,1017.348462,315.1928246,0.3098179595,-702.1556374,42.42704321,-659.7285942
CCA,200,5,2100,erosion,1153.096384,382.5635117,0.3317706282,-770.5328723,0,-770.5328723
NBA,200,5,2100,total,1017.348462,520.3695312,0.5114958646,-496.9789308,42.42704321,-454.5518876
CCA,200,5,2100,total,1153.096384,611.0625505,0.5299318938,-542.0338335,0,-542.0338335
